id,aspect,level,key_behaviour,score
p70,Kepekaan Sosial,1,Menanyakan kabar dan kondisi klien secara wajar,3
p70,Kepekaan Sosial,2,Menangkap perubahan sikap klien dari satu interaksi ke interaksi berikutnya,3
p70,Kepekaan Sosial,2,Mengenali kapan bukan waktu yang tepat untuk membahas komersial,3
p70,Kepekaan Sosial,2,Membedakan keberatan yang serius dari basa-basi,5
p70,Kepekaan Sosial,3,Membaca dinamika hubungan antar pihak di dalam organisasi klien,3
p70,Kepekaan Sosial,3,Mengenali motivasi personal di balik posisi yang diambil seseorang,5
p70,Kepekaan Sosial,3,Menyesuaikan pendekatan berdasarkan tekanan yang sedang dihadapi kontak,4
p70,Kepekaan Sosial,4,Mengenali pergeseran kekuasaan internal klien sebelum berdampak pada akun,5
p70,Kepekaan Sosial,4,Mendeteksi ketidakpuasan yang tidak pernah diucapkan secara langsung,3
p70,Kepekaan Sosial,4,Mengelola hubungan dengan pihak yang berseberangan tanpa kehilangan salah satunya,4
p70,Kepekaan Sosial,5,Memandu tim membaca peta politik pada akun strategis,4
p70,Kepekaan Sosial,5,Merancang strategi hubungan multi-pihak untuk akun besar,5
p70,Kepekaan Sosial,5,Menjadi rujukan dalam menangani situasi antarpribadi yang sensitif,4
p70,Persuasi,1,Menyampaikan fitur produk sesuai naskah yang disediakan,1
p70,Persuasi,1,Menggunakan materi presentasi standar untuk semua prospek,2
p70,Persuasi,1,Meminta pendampingan senior ketika prospek mengajukan keberatan,1
p70,Persuasi,2,Menyesuaikan urutan penyampaian berdasarkan industri prospek,1
p70,Persuasi,2,Mengaitkan minimal satu fitur dengan kebutuhan yang disebut prospek,3
p70,Persuasi,2,Menangani keberatan umum dengan jawaban yang sudah disiapkan tim,3
p70,Persuasi,3,"Membangun argumen dari masalah bisnis prospek, bukan dari fitur produk",3
p70,Persuasi,3,Mengubah keberatan menjadi pertanyaan diagnostik untuk menggali kebutuhan,3
p70,Persuasi,3,"Menyesuaikan gaya komunikasi dengan peran pendengar, teknis atau finansial",3
p70,Persuasi,4,Merancang narasi berbeda untuk tiap anggota komite pembelian secara konsisten,1
p70,Persuasi,4,Mengantisipasi keberatan struktural seperti anggaran atau politik internal,2
p70,Persuasi,4,Memenangkan dukungan champion internal untuk mengadvokasi di forum tertutup,3
p70,Persuasi,5,Membentuk kriteria evaluasi prospek sejak awal sehingga selaras dengan kekuatan produk,1
p70,Persuasi,5,Menjadi rujukan tim dalam menyusun narasi untuk kesepakatan lintas divisi,1
p70,Persuasi,5,"Menggeser persepsi pasar terhadap kategori produk, bukan sekadar produknya",1
p70,Analisis Strategis,1,Menghimpun data pasar dan pesaing dari sumber yang tersedia,3
p70,Analisis Strategis,1,Merangkum temuan dalam format yang diminta,4
p70,Analisis Strategis,1,Mengenali istilah dan ukuran yang dipakai di industrinya,4
p70,Analisis Strategis,2,Membandingkan posisi perusahaan terhadap pesaing utama,3
p70,Analisis Strategis,2,Menyusun analisis sederhana beserta sumbernya,3
p70,Analisis Strategis,2,Menandai perubahan pasar yang perlu diperhatikan,3
p70,Analisis Strategis,3,Menyusun pilihan strategis beserta konsekuensinya,4
p70,Analisis Strategis,3,Menguji asumsi yang mendasari sebuah rencana,4
p70,Analisis Strategis,3,Menyajikan analisis kepada pengambil keputusan,2
p70,Analisis Strategis,4,Menyusun skenario jangka menengah beserta pemicunya,4
p70,Analisis Strategis,4,Menilai peluang masuk ke ranah baru,4
p70,Analisis Strategis,4,Menghubungkan analisis dengan alokasi sumber daya,4
p70,Analisis Strategis,5,Menetapkan arah strategis perusahaan bersama direksi,4
p70,Analisis Strategis,5,Menjaga strategi tetap relevan saat lanskap berubah,3
p70,Analisis Strategis,5,Membangun cara berpikir strategis di jajaran pemimpin,4
p70,Riset Pasar & Wawasan Pelanggan,1,Menghimpun data pelanggan dari sumber yang tersedia,5
p70,Riset Pasar & Wawasan Pelanggan,1,Menyiapkan kuesioner sederhana sesuai arahan,5
p70,Riset Pasar & Wawasan Pelanggan,1,Merangkum hasil pengumpulan data,5
p70,Riset Pasar & Wawasan Pelanggan,2,Menjalankan wawancara pelanggan dengan panduan,5
p70,Riset Pasar & Wawasan Pelanggan,2,Mengolah hasil survei jadi temuan yang terbaca,5
p70,Riset Pasar & Wawasan Pelanggan,2,Mengenali pola keluhan dan permintaan yang berulang,5
p70,Riset Pasar & Wawasan Pelanggan,3,Merancang riset untuk menjawab pertanyaan bisnis tertentu,5
p70,Riset Pasar & Wawasan Pelanggan,3,Menerjemahkan temuan riset jadi usulan tindakan,5
p70,Riset Pasar & Wawasan Pelanggan,3,Menguji dugaan tentang pelanggan lewat data,5
p70,Riset Pasar & Wawasan Pelanggan,4,Menyusun segmentasi pelanggan beserta implikasinya,5
p70,Riset Pasar & Wawasan Pelanggan,4,Menilai peluang produk baru dari sisi kebutuhan pasar,5
p70,Riset Pasar & Wawasan Pelanggan,4,Menghubungkan wawasan pelanggan dengan keputusan produk,4
p70,Riset Pasar & Wawasan Pelanggan,5,Menetapkan agenda riset pasar perusahaan,5
p70,Riset Pasar & Wawasan Pelanggan,5,Menjadikan wawasan pelanggan dasar keputusan lintas fungsi,5
p70,Riset Pasar & Wawasan Pelanggan,5,Membangun kebiasaan mendengarkan pelanggan di seluruh tim,5
p70,Pengelolaan Data,1,Mengambil data dengan kueri sederhana sesuai permintaan,5
p70,Pengelolaan Data,1,Mengenali arti kolom pada tabel yang dipakainya,5
p70,Pengelolaan Data,1,Menyajikan data dalam bentuk yang mudah dibaca,5
p70,Pengelolaan Data,2,Menyusun kueri gabungan lintas tabel,4
p70,Pengelolaan Data,2,Memeriksa kewajaran data sebelum dipakai,5
p70,Pengelolaan Data,2,Membuat alur pengolahan data yang berjalan berulang,5
p70,Pengelolaan Data,3,Merancang struktur data untuk kebutuhan baru,5
p70,Pengelolaan Data,3,Menelusuri sumber ketidakcocokan angka antar laporan,4
p70,Pengelolaan Data,3,Menjaga alur data tetap berjalan saat sumbernya berubah,4
p70,Pengelolaan Data,4,Menetapkan definisi baku untuk ukuran yang dipakai bersama,4
p70,Pengelolaan Data,4,Merancang tata kelola mutu data pada satu ranah,5
p70,Pengelolaan Data,4,Menilai kelayakan data untuk kebutuhan analitik lanjutan,5
p70,Pengelolaan Data,5,Menetapkan arah pengelolaan data tingkat organisasi,4
p70,Pengelolaan Data,5,Menjadikan data sebagai dasar keputusan lintas fungsi,5
p70,Pengelolaan Data,5,Membangun kemampuan olah data di tim lain,5
p70,Tata Kelola & Manajemen Risiko,1,Mengikuti mekanisme persetujuan yang berlaku,5
p70,Tata Kelola & Manajemen Risiko,1,Menyiapkan dokumen tata kelola yang diminta,5
p70,Tata Kelola & Manajemen Risiko,1,Mencatat risiko yang ditemui dalam pekerjaannya,5
p70,Tata Kelola & Manajemen Risiko,2,Menjelaskan mekanisme tata kelola kepada rekan kerja,5
p70,Tata Kelola & Manajemen Risiko,2,Menilai risiko satu kegiatan dengan panduan yang ada,5
p70,Tata Kelola & Manajemen Risiko,2,Memantau tindak lanjut atas risiko yang tercatat,5
p70,Tata Kelola & Manajemen Risiko,3,Menyusun peta risiko satu ranah beserta mitigasinya,4
p70,Tata Kelola & Manajemen Risiko,3,Menilai kepatuhan proses terhadap kebijakan,4
p70,Tata Kelola & Manajemen Risiko,3,Menyiapkan bahan keputusan bagi forum tata kelola,5
p70,Tata Kelola & Manajemen Risiko,4,Merancang kebijakan tata kelola untuk kebutuhan baru,4
p70,Tata Kelola & Manajemen Risiko,4,Menilai risiko rencana strategis sebelum diputuskan,5
p70,Tata Kelola & Manajemen Risiko,4,Menyeimbangkan pengendalian dengan kecepatan bisnis,4
p70,Tata Kelola & Manajemen Risiko,5,Menetapkan kerangka tata kelola dan risiko perusahaan,5
p70,Tata Kelola & Manajemen Risiko,5,Menjaga akuntabilitas keputusan di seluruh jajaran,4
p70,Tata Kelola & Manajemen Risiko,5,Mewakili perusahaan di hadapan regulator dan pemegang saham,4
p70,Analisis Kebutuhan Klien,1,Mengumpulkan daftar kebutuhan yang disebutkan langsung oleh prospek,4
p70,Analisis Kebutuhan Klien,1,Mencatat kendala operasional yang diungkapkan tanpa menafsirkan,5
p70,Analisis Kebutuhan Klien,1,Menyampaikan kebutuhan tersebut ke tim solusi secara utuh,5
p70,Analisis Kebutuhan Klien,2,Menerjemahkan kebutuhan yang dinyatakan menjadi daftar fitur relevan,4
p70,Analisis Kebutuhan Klien,2,Mengidentifikasi kebutuhan mana yang di luar cakupan produk,4
p70,Analisis Kebutuhan Klien,2,Menyusun ringkasan kebutuhan yang bisa dipakai tim teknis,4
p70,Analisis Kebutuhan Klien,3,Menjalankan diskusi diagnostik untuk menemukan akar masalah bisnis,4
p70,Analisis Kebutuhan Klien,3,Memisahkan kebutuhan yang wajib dari yang sekadar diinginkan,5
p70,Analisis Kebutuhan Klien,3,Menyusun peta kondisi saat ini versus kondisi yang diharapkan klien,5
p70,Analisis Kebutuhan Klien,4,Merancang solusi gabungan lintas produk untuk kebutuhan yang kompleks,4
p70,Analisis Kebutuhan Klien,4,Mengidentifikasi kebutuhan yang belum disadari klien dan membuktikannya,4
p70,Analisis Kebutuhan Klien,4,Menilai kelayakan implementasi terhadap kapasitas nyata organisasi klien,5
p70,Analisis Kebutuhan Klien,5,Merumuskan pola kebutuhan pasar yang berulang menjadi masukan roadmap produk,5
p70,Analisis Kebutuhan Klien,5,Menetapkan metodologi discovery yang menjadi standar tim,5
p70,Analisis Kebutuhan Klien,5,Mendefinisikan kategori masalah baru yang belum dilayani pasar,4
p71,Mendengar Aktif,1,Mencatat hal yang disampaikan klien tanpa memotong pembicaraan,3
p71,Mendengar Aktif,1,Mengulang kembali informasi faktual dengan benar,2
p71,Mendengar Aktif,1,Menahan diri untuk tidak langsung menawarkan produk,3
p71,Mendengar Aktif,2,Mengonfirmasi pemahaman atas poin utama sebelum melanjutkan,1
p71,Mendengar Aktif,2,Mengajukan pertanyaan klarifikasi saat ada informasi yang kabur,3
p71,Mendengar Aktif,2,Menyesuaikan kecepatan bicara dengan gaya lawan bicara,1
p71,Mendengar Aktif,3,Menggali pernyataan implisit dengan pertanyaan lanjutan yang relevan,3
p71,Mendengar Aktif,3,Membedakan keluhan permukaan dari masalah yang sebenarnya,3
p71,Mendengar Aktif,3,"Merangkum kebutuhan klien dengan bahasa klien, bukan bahasa produk",3
p71,Mendengar Aktif,4,"Menangkap kebutuhan yang tidak terucap dari nada, jeda, dan keraguan",2
p71,Mendengar Aktif,4,Mengelola percakapan multi-pihak dan memastikan setiap suara terdengar,1
p71,Mendengar Aktif,4,Mengenali ketika jawaban klien menghindari isu yang sesungguhnya,1
p71,Mendengar Aktif,5,Melatih rekan kerja membaca sinyal halus dalam percakapan komersial,3
p71,Mendengar Aktif,5,Merancang panduan diskusi diagnostik yang dipakai tim,2
p71,Mendengar Aktif,5,Menggunakan wawasan dari lapangan sebagai masukan strategi produk,2
p71,Inisiatif,1,Mengerjakan daftar prospek yang diberikan hingga tuntas,4
p71,Inisiatif,1,Melaporkan peluang yang ditemukan secara tidak sengaja,4
p71,Inisiatif,1,Meminta pekerjaan tambahan ketika target harian selesai,5
p71,Inisiatif,2,Mencari prospek tambahan dari sumber yang sudah tersedia,3
p71,Inisiatif,2,Mengusulkan perbaikan kecil pada materi atau proses penjualan,3
p71,Inisiatif,2,Menindaklanjuti peluang lintas produk tanpa diminta,4
p71,Inisiatif,3,Menyusun daftar target sendiri berdasarkan riset segmen,5
p71,Inisiatif,3,Menguji pendekatan baru dan mengukur hasilnya secara mandiri,5
p71,Inisiatif,3,Mengambil alih akun bermasalah sebelum menjadi eskalasi,3
p71,Inisiatif,4,Membuka kanal atau segmen baru atas inisiatif sendiri,4
p71,Inisiatif,4,Membangun kemitraan eksternal yang menghasilkan aliran prospek,5
p71,Inisiatif,4,Menginisiasi proyek lintas fungsi untuk mengatasi hambatan penjualan,3
p71,Inisiatif,5,Menciptakan peluang pasar baru yang berkembang menjadi lini bisnis,3
p71,Inisiatif,5,Mendorong perubahan strategi komersial berdasarkan temuan lapangan,3
p71,Inisiatif,5,Membangun budaya proaktif yang direplikasi tim lain,4
p71,Kemitraan Strategis,1,Menyampaikan informasi produk secara jujur termasuk keterbatasannya,1
p71,Kemitraan Strategis,1,"Menanyakan sasaran bisnis klien, bukan hanya kebutuhan fitur",1
p71,Kemitraan Strategis,1,Mencatat konteks bisnis klien di luar cakupan transaksi berjalan,1
p71,Kemitraan Strategis,2,Mengaitkan pembahasan produk dengan sasaran bisnis yang disebut klien,1
p71,Kemitraan Strategis,2,Menyampaikan risiko atau keterbatasan solusi tanpa diminta,2
p71,Kemitraan Strategis,2,Membagikan informasi yang berguna bagi klien meski tidak menghasilkan penjualan,2
p71,Kemitraan Strategis,3,Menyarankan klien menunda pembelian ketika kondisinya belum siap,2
p71,Kemitraan Strategis,3,Membawa perspektif industri yang tidak bisa diperoleh klien dari internal,1
p71,Kemitraan Strategis,3,Menyampaikan ketidaksetujuan atas rencana klien secara konstruktif,1
p71,Kemitraan Strategis,4,Diajak berdiskusi oleh klien sebelum kebutuhan resmi dirumuskan,2
p71,Kemitraan Strategis,4,Menantang asumsi strategis klien dengan data pembanding yang kredibel,2
p71,Kemitraan Strategis,4,Menjaga hubungan tetap terbuka meski sedang tidak ada transaksi berjalan,1
p71,Kemitraan Strategis,5,Dilibatkan klien dalam perencanaan tahunan atau penyusunan prioritas strategis,1
p71,Kemitraan Strategis,5,Mempertemukan klien dengan pihak yang bermanfaat tanpa kepentingan komersial langsung,1
p71,Kemitraan Strategis,5,Menjadi rujukan tim dalam membangun posisi penasihat pada akun strategis,1
p71,Koordinasi Lintas Fungsi,1,Meneruskan permintaan klien ke tim terkait dengan informasi lengkap,1
p71,Koordinasi Lintas Fungsi,1,Menghadiri koordinasi internal sesuai jadwal,2
p71,Koordinasi Lintas Fungsi,1,Memberi kabar kepada klien setelah menerima jawaban internal,1
p71,Koordinasi Lintas Fungsi,2,Memastikan tindak lanjut internal berjalan tanpa perlu diingatkan klien,1
p71,Koordinasi Lintas Fungsi,2,Menyelaraskan ekspektasi waktu antara klien dan tim pelaksana,1
p71,Koordinasi Lintas Fungsi,2,Mendokumentasikan kesepakatan lintas tim secara tertulis,1
p71,Koordinasi Lintas Fungsi,3,Mengoordinasikan beberapa tim sekaligus untuk menyelesaikan isu klien,1
p71,Koordinasi Lintas Fungsi,3,Menengahi perbedaan prioritas antara klien dan tim internal,2
p71,Koordinasi Lintas Fungsi,3,Menjaga satu sumber kebenaran informasi untuk akun yang dipegang,2
p71,Koordinasi Lintas Fungsi,4,Menyelaraskan rencana pengembangan internal dengan rencana bisnis klien,2
p71,Koordinasi Lintas Fungsi,4,Mengelola ketergantungan antar tim pada implementasi berskala besar,1
p71,Koordinasi Lintas Fungsi,4,Mengangkat hambatan struktural ke tingkat yang bisa memutuskan,1
p71,Koordinasi Lintas Fungsi,5,Membangun mekanisme kolaborasi lintas fungsi untuk akun besar,1
p71,Koordinasi Lintas Fungsi,5,Menetapkan model tata kelola akun yang dipakai seluruh tim,1
p71,Koordinasi Lintas Fungsi,5,Menyelaraskan tujuan komersial dan operasional di tingkat organisasi,1
p71,Pemantauan Kinerja Akun,1,Mencatat status akun secara berkala sesuai format yang ditentukan,2
p71,Pemantauan Kinerja Akun,1,Melaporkan perkembangan tanpa diminta atasan,1
p71,Pemantauan Kinerja Akun,1,Mengenali ketika sebuah komitmen belum terpenuhi,2
p71,Pemantauan Kinerja Akun,2,Meninjau pemakaian dan pencapaian klien pada setiap periode,2
p71,Pemantauan Kinerja Akun,2,Membandingkan realisasi dengan target yang disepakati,1
p71,Pemantauan Kinerja Akun,2,Menandai penyimpangan yang perlu perhatian lebih lanjut,1
p71,Pemantauan Kinerja Akun,3,Mengevaluasi kesenjangan antara yang dijanjikan dan yang terealisasi,1
p71,Pemantauan Kinerja Akun,3,Menelusuri penyebab penyimpangan hingga ke akarnya,1
p71,Pemantauan Kinerja Akun,3,Menyesuaikan rencana kerja akun berdasarkan hasil evaluasi,1
p71,Pemantauan Kinerja Akun,4,Memimpin tinjauan kinerja berkala bersama klien secara terstruktur,2
p71,Pemantauan Kinerja Akun,4,Mengevaluasi efektivitas tindakan koreksi yang sudah dijalankan,1
p71,Pemantauan Kinerja Akun,4,Mengidentifikasi pola lintas akun yang menandakan masalah sistemik,1
p71,Pemantauan Kinerja Akun,5,Menetapkan kerangka evaluasi untuk seluruh portofolio akun,1
p71,Pemantauan Kinerja Akun,5,Menghubungkan hasil pemantauan dengan keputusan alokasi sumber daya,1
p71,Pemantauan Kinerja Akun,5,Membangun disiplin evaluasi berbasis bukti di dalam tim,2
p71,Kepekaan Sosial,1,Mengenali kepuasan atau ketidakpuasan yang dinyatakan secara terbuka,5
p71,Kepekaan Sosial,1,Menyesuaikan sikap ketika lawan bicara terlihat tidak nyaman,5
p71,Kepekaan Sosial,1,Menanyakan kabar dan kondisi klien secara wajar,3
p71,Kepekaan Sosial,2,Menangkap perubahan sikap klien dari satu interaksi ke interaksi berikutnya,5
p71,Kepekaan Sosial,2,Mengenali kapan bukan waktu yang tepat untuk membahas komersial,4
p71,Kepekaan Sosial,2,Membedakan keberatan yang serius dari basa-basi,4
p71,Kepekaan Sosial,3,Membaca dinamika hubungan antar pihak di dalam organisasi klien,5
p71,Kepekaan Sosial,3,Mengenali motivasi personal di balik posisi yang diambil seseorang,4
p71,Kepekaan Sosial,3,Menyesuaikan pendekatan berdasarkan tekanan yang sedang dihadapi kontak,5
p71,Kepekaan Sosial,4,Mengenali pergeseran kekuasaan internal klien sebelum berdampak pada akun,4
p71,Kepekaan Sosial,4,Mendeteksi ketidakpuasan yang tidak pernah diucapkan secara langsung,5
p71,Kepekaan Sosial,4,Mengelola hubungan dengan pihak yang berseberangan tanpa kehilangan salah satunya,5
p71,Kepekaan Sosial,5,Memandu tim membaca peta politik pada akun strategis,5
p71,Kepekaan Sosial,5,Merancang strategi hubungan multi-pihak untuk akun besar,4
p71,Kepekaan Sosial,5,Menjadi rujukan dalam menangani situasi antarpribadi yang sensitif,5
p71,Persuasi,1,Menyampaikan fitur produk sesuai naskah yang disediakan,4
p71,Persuasi,1,Menggunakan materi presentasi standar untuk semua prospek,5
p71,Persuasi,1,Meminta pendampingan senior ketika prospek mengajukan keberatan,3
p71,Persuasi,2,Menyesuaikan urutan penyampaian berdasarkan industri prospek,4
p71,Persuasi,2,Mengaitkan minimal satu fitur dengan kebutuhan yang disebut prospek,4
p71,Persuasi,2,Menangani keberatan umum dengan jawaban yang sudah disiapkan tim,4
p71,Persuasi,3,"Membangun argumen dari masalah bisnis prospek, bukan dari fitur produk",3
p71,Persuasi,3,Mengubah keberatan menjadi pertanyaan diagnostik untuk menggali kebutuhan,3
p71,Persuasi,3,"Menyesuaikan gaya komunikasi dengan peran pendengar, teknis atau finansial",4
p71,Persuasi,4,Merancang narasi berbeda untuk tiap anggota komite pembelian secara konsisten,4
p71,Persuasi,4,Mengantisipasi keberatan struktural seperti anggaran atau politik internal,5
p71,Persuasi,4,Memenangkan dukungan champion internal untuk mengadvokasi di forum tertutup,3
p71,Persuasi,5,Membentuk kriteria evaluasi prospek sejak awal sehingga selaras dengan kekuatan produk,5
p71,Persuasi,5,Menjadi rujukan tim dalam menyusun narasi untuk kesepakatan lintas divisi,3
p71,Persuasi,5,"Menggeser persepsi pasar terhadap kategori produk, bukan sekadar produknya",3
p71,Analisis Strategis,1,Menghimpun data pasar dan pesaing dari sumber yang tersedia,5
p71,Analisis Strategis,1,Merangkum temuan dalam format yang diminta,4
p71,Analisis Strategis,1,Mengenali istilah dan ukuran yang dipakai di industrinya,4
p71,Analisis Strategis,2,Membandingkan posisi perusahaan terhadap pesaing utama,5
p71,Analisis Strategis,2,Menyusun analisis sederhana beserta sumbernya,5
p71,Analisis Strategis,2,Menandai perubahan pasar yang perlu diperhatikan,5
p71,Analisis Strategis,3,Menyusun pilihan strategis beserta konsekuensinya,4
p71,Analisis Strategis,3,Menguji asumsi yang mendasari sebuah rencana,4
p71,Analisis Strategis,3,Menyajikan analisis kepada pengambil keputusan,4
p71,Analisis Strategis,4,Menyusun skenario jangka menengah beserta pemicunya,3
p71,Analisis Strategis,4,Menilai peluang masuk ke ranah baru,3
p71,Analisis Strategis,4,Menghubungkan analisis dengan alokasi sumber daya,4
p71,Analisis Strategis,5,Menetapkan arah strategis perusahaan bersama direksi,4
p71,Analisis Strategis,5,Menjaga strategi tetap relevan saat lanskap berubah,3
p71,Analisis Strategis,5,Membangun cara berpikir strategis di jajaran pemimpin,4
p71,Riset Pasar & Wawasan Pelanggan,1,Menghimpun data pelanggan dari sumber yang tersedia,3
p71,Riset Pasar & Wawasan Pelanggan,1,Menyiapkan kuesioner sederhana sesuai arahan,4
p71,Riset Pasar & Wawasan Pelanggan,1,Merangkum hasil pengumpulan data,2
p71,Riset Pasar & Wawasan Pelanggan,2,Menjalankan wawancara pelanggan dengan panduan,2
p71,Riset Pasar & Wawasan Pelanggan,2,Mengolah hasil survei jadi temuan yang terbaca,2
p71,Riset Pasar & Wawasan Pelanggan,2,Mengenali pola keluhan dan permintaan yang berulang,3
p71,Riset Pasar & Wawasan Pelanggan,3,Merancang riset untuk menjawab pertanyaan bisnis tertentu,3
p71,Riset Pasar & Wawasan Pelanggan,3,Menerjemahkan temuan riset jadi usulan tindakan,3
p71,Riset Pasar & Wawasan Pelanggan,3,Menguji dugaan tentang pelanggan lewat data,2
p71,Riset Pasar & Wawasan Pelanggan,4,Menyusun segmentasi pelanggan beserta implikasinya,4
p71,Riset Pasar & Wawasan Pelanggan,4,Menilai peluang produk baru dari sisi kebutuhan pasar,2
p71,Riset Pasar & Wawasan Pelanggan,4,Menghubungkan wawasan pelanggan dengan keputusan produk,2
p71,Riset Pasar & Wawasan Pelanggan,5,Menetapkan agenda riset pasar perusahaan,4
p71,Riset Pasar & Wawasan Pelanggan,5,Menjadikan wawasan pelanggan dasar keputusan lintas fungsi,3
p71,Riset Pasar & Wawasan Pelanggan,5,Membangun kebiasaan mendengarkan pelanggan di seluruh tim,4
p71,Pengelolaan Data,1,Mengambil data dengan kueri sederhana sesuai permintaan,4
p71,Pengelolaan Data,1,Mengenali arti kolom pada tabel yang dipakainya,4
p71,Pengelolaan Data,1,Menyajikan data dalam bentuk yang mudah dibaca,5
p71,Pengelolaan Data,2,Menyusun kueri gabungan lintas tabel,5
p71,Pengelolaan Data,2,Memeriksa kewajaran data sebelum dipakai,5
p71,Pengelolaan Data,2,Membuat alur pengolahan data yang berjalan berulang,5
p71,Pengelolaan Data,3,Merancang struktur data untuk kebutuhan baru,5
p71,Pengelolaan Data,3,Menelusuri sumber ketidakcocokan angka antar laporan,5
p71,Pengelolaan Data,3,Menjaga alur data tetap berjalan saat sumbernya berubah,5
p71,Pengelolaan Data,4,Menetapkan definisi baku untuk ukuran yang dipakai bersama,5
p71,Pengelolaan Data,4,Merancang tata kelola mutu data pada satu ranah,4
p71,Pengelolaan Data,4,Menilai kelayakan data untuk kebutuhan analitik lanjutan,5
p71,Pengelolaan Data,5,Menetapkan arah pengelolaan data tingkat organisasi,4
p71,Pengelolaan Data,5,Menjadikan data sebagai dasar keputusan lintas fungsi,4
p71,Pengelolaan Data,5,Membangun kemampuan olah data di tim lain,4
p71,Tata Kelola & Manajemen Risiko,1,Mengikuti mekanisme persetujuan yang berlaku,5
p71,Tata Kelola & Manajemen Risiko,1,Menyiapkan dokumen tata kelola yang diminta,4
p71,Tata Kelola & Manajemen Risiko,1,Mencatat risiko yang ditemui dalam pekerjaannya,5
p71,Tata Kelola & Manajemen Risiko,2,Menjelaskan mekanisme tata kelola kepada rekan kerja,3
p71,Tata Kelola & Manajemen Risiko,2,Menilai risiko satu kegiatan dengan panduan yang ada,5
p71,Tata Kelola & Manajemen Risiko,2,Memantau tindak lanjut atas risiko yang tercatat,3
p71,Tata Kelola & Manajemen Risiko,3,Menyusun peta risiko satu ranah beserta mitigasinya,3
p71,Tata Kelola & Manajemen Risiko,3,Menilai kepatuhan proses terhadap kebijakan,4
p71,Tata Kelola & Manajemen Risiko,3,Menyiapkan bahan keputusan bagi forum tata kelola,3
p71,Tata Kelola & Manajemen Risiko,4,Merancang kebijakan tata kelola untuk kebutuhan baru,3
p71,Tata Kelola & Manajemen Risiko,4,Menilai risiko rencana strategis sebelum diputuskan,4
p71,Tata Kelola & Manajemen Risiko,4,Menyeimbangkan pengendalian dengan kecepatan bisnis,4
p71,Tata Kelola & Manajemen Risiko,5,Menetapkan kerangka tata kelola dan risiko perusahaan,5
p71,Tata Kelola & Manajemen Risiko,5,Menjaga akuntabilitas keputusan di seluruh jajaran,4
p71,Tata Kelola & Manajemen Risiko,5,Mewakili perusahaan di hadapan regulator dan pemegang saham,4
p71,Analisis Kebutuhan Klien,1,Mengumpulkan daftar kebutuhan yang disebutkan langsung oleh prospek,3
p71,Analisis Kebutuhan Klien,1,Mencatat kendala operasional yang diungkapkan tanpa menafsirkan,1
p71,Analisis Kebutuhan Klien,1,Menyampaikan kebutuhan tersebut ke tim solusi secara utuh,1
p71,Analisis Kebutuhan Klien,2,Menerjemahkan kebutuhan yang dinyatakan menjadi daftar fitur relevan,3
p71,Analisis Kebutuhan Klien,2,Mengidentifikasi kebutuhan mana yang di luar cakupan produk,3
p71,Analisis Kebutuhan Klien,2,Menyusun ringkasan kebutuhan yang bisa dipakai tim teknis,2
p71,Analisis Kebutuhan Klien,3,Menjalankan diskusi diagnostik untuk menemukan akar masalah bisnis,3
p71,Analisis Kebutuhan Klien,3,Memisahkan kebutuhan yang wajib dari yang sekadar diinginkan,1
p71,Analisis Kebutuhan Klien,3,Menyusun peta kondisi saat ini versus kondisi yang diharapkan klien,1
p71,Analisis Kebutuhan Klien,4,Merancang solusi gabungan lintas produk untuk kebutuhan yang kompleks,3
p71,Analisis Kebutuhan Klien,4,Mengidentifikasi kebutuhan yang belum disadari klien dan membuktikannya,1
p71,Analisis Kebutuhan Klien,4,Menilai kelayakan implementasi terhadap kapasitas nyata organisasi klien,1
p71,Analisis Kebutuhan Klien,5,Merumuskan pola kebutuhan pasar yang berulang menjadi masukan roadmap produk,2
p71,Analisis Kebutuhan Klien,5,Menetapkan metodologi discovery yang menjadi standar tim,3
p71,Analisis Kebutuhan Klien,5,Mendefinisikan kategori masalah baru yang belum dilayani pasar,2
p72,Mendengar Aktif,1,Mencatat hal yang disampaikan klien tanpa memotong pembicaraan,2
p72,Mendengar Aktif,1,Mengulang kembali informasi faktual dengan benar,3
p72,Mendengar Aktif,1,Menahan diri untuk tidak langsung menawarkan produk,2
p72,Mendengar Aktif,2,Mengonfirmasi pemahaman atas poin utama sebelum melanjutkan,2
p72,Mendengar Aktif,2,Mengajukan pertanyaan klarifikasi saat ada informasi yang kabur,1
p72,Mendengar Aktif,2,Menyesuaikan kecepatan bicara dengan gaya lawan bicara,3
p72,Mendengar Aktif,3,Menggali pernyataan implisit dengan pertanyaan lanjutan yang relevan,1
p72,Mendengar Aktif,3,Membedakan keluhan permukaan dari masalah yang sebenarnya,2
p72,Mendengar Aktif,3,"Merangkum kebutuhan klien dengan bahasa klien, bukan bahasa produk",2
p72,Mendengar Aktif,4,"Menangkap kebutuhan yang tidak terucap dari nada, jeda, dan keraguan",1
p72,Mendengar Aktif,4,Mengelola percakapan multi-pihak dan memastikan setiap suara terdengar,3
p72,Mendengar Aktif,4,Mengenali ketika jawaban klien menghindari isu yang sesungguhnya,2
p72,Mendengar Aktif,5,Melatih rekan kerja membaca sinyal halus dalam percakapan komersial,1
p72,Mendengar Aktif,5,Merancang panduan diskusi diagnostik yang dipakai tim,1
p72,Mendengar Aktif,5,Menggunakan wawasan dari lapangan sebagai masukan strategi produk,3
